,node_loc,technology,year_vtg,year_act,mode,time,lvl,mrg
419,South Africa,gas_ppl,1995,1995,M1,year,0.0,0.0
420,South Africa,gas_ppl,1995,2000,M1,year,0.0,0.0
421,South Africa,gas_ppl,1995,2005,M1,year,0.0,0.0
422,South Africa,gas_ppl,1995,2010,M1,year,0.0,0.0
423,South Africa,gas_ppl,1995,2020,M1,year,0.0,81.37705
424,South Africa,gas_ppl,2000,2000,M1,year,0.0,0.0
425,South Africa,gas_ppl,2000,2005,M1,year,0.0,0.0
426,South Africa,gas_ppl,2000,2010,M1,year,0.0,0.0
427,South Africa,gas_ppl,2000,2020,M1,year,0.0,81.37705
428,South Africa,gas_ppl,2000,2030,M1,year,0.0,0.0
429,South Africa,gas_ppl,2005,2005,M1,year,0.0,0.0
430,South Africa,gas_ppl,2005,2010,M1,year,0.0,0.0
431,South Africa,gas_ppl,2005,2020,M1,year,0.0,0.0
432,South Africa,gas_ppl,2005,2030,M1,year,0.0,11.54725
433,South Africa,gas_ppl,2010,2010,M1,year,0.0,0.0
434,South Africa,gas_ppl,2010,2020,M1,year,0.0,0.0
435,South Africa,gas_ppl,2010,2030,M1,year,0.0,11.54725
436,South Africa,gas_ppl,2010,2040,M1,year,0.0,0.0
437,South Africa,gas_ppl,2020,2020,M1,year,0.029513957,0.0
438,South Africa,gas_ppl,2020,2030,M1,year,0.0,0.0
439,South Africa,gas_ppl,2020,2040,M1,year,0.0,38.753498
440,South Africa,gas_ppl,2030,2030,M1,year,0.010290881,0.0
441,South Africa,gas_ppl,2030,2040,M1,year,0.0,25.818035
442,South Africa,gas_ppl,2030,2050,M1,year,0.0,0.0
443,South Africa,gas_ppl,2040,2040,M1,year,0.0035882082,0.0
444,South Africa,gas_ppl,2040,2050,M1,year,0.0035882082,0.0
445,South Africa,gas_ppl,2040,2060,M1,year,0.0035882082,0.0
446,South Africa,gas_ppl,2050,2050,M1,year,0.0012511308,0.0
447,South Africa,gas_ppl,2050,2060,M1,year,0.0012511308,0.0
448,South Africa,gas_ppl,2050,2070,M1,year,0.0012511308,0.0
449,South Africa,gas_ppl,2060,2060,M1,year,0.00043624232,0.0
450,South Africa,gas_ppl,2060,2070,M1,year,0.00043624232,0.0
451,South Africa,gas_ppl,2070,2070,M1,year,0.00015210829,0.0
452,South Africa,gas_t_d,1990,1990,M1,year,0.0,0.0
453,South Africa,gas_t_d,1990,1995,M1,year,0.0,0.0
454,South Africa,gas_t_d,1990,2000,M1,year,0.0,0.0
455,South Africa,gas_t_d,1990,2005,M1,year,0.0,0.0
456,South Africa,gas_t_d,1990,2010,M1,year,0.0,0.0
457,South Africa,gas_t_d,1990,2020,M1,year,0.0,0.0
458,South Africa,gas_t_d,1990,2030,M1,year,0.0,0.0
459,South Africa,gas_t_d,1995,1995,M1,year,0.0,0.0
460,South Africa,gas_t_d,1995,2000,M1,year,0.0,0.0
461,South Africa,gas_t_d,1995,2005,M1,year,0.0,0.0
462,South Africa,gas_t_d,1995,2010,M1,year,0.0,0.0
463,South Africa,gas_t_d,1995,2020,M1,year,0.0,0.0
464,South Africa,gas_t_d,1995,2030,M1,year,0.0,0.0
465,South Africa,gas_t_d,2000,2000,M1,year,0.0,0.0
466,South Africa,gas_t_d,2000,2005,M1,year,0.0,0.0
467,South Africa,gas_t_d,2000,2010,M1,year,0.0,0.0
468,South Africa,gas_t_d,2000,2020,M1,year,0.0,0.0
469,South Africa,gas_t_d,2000,2030,M1,year,0.0,0.0
470,South Africa,gas_t_d,2000,2040,M1,year,0.0,0.0
471,South Africa,gas_t_d,2005,2005,M1,year,0.0,0.0
472,South Africa,gas_t_d,2005,2010,M1,year,0.0,0.0
473,South Africa,gas_t_d,2005,2020,M1,year,0.0,0.0
474,South Africa,gas_t_d,2005,2030,M1,year,0.0,0.0
475,South Africa,gas_t_d,2005,2040,M1,year,0.0,0.0
476,South Africa,gas_t_d,2010,2010,M1,year,0.0,0.0
477,South Africa,gas_t_d,2010,2020,M1,year,0.0,0.0
478,South Africa,gas_t_d,2010,2030,M1,year,0.0,0.0
479,South Africa,gas_t_d,2010,2040,M1,year,0.0,0.0
480,South Africa,gas_t_d,2010,2050,M1,year,0.0,0.0
481,South Africa,gas_t_d,2020,2020,M1,year,1.4621044,0.0
482,South Africa,gas_t_d,2020,2030,M1,year,1.4621044,0.0
483,South Africa,gas_t_d,2020,2040,M1,year,1.4621044,0.0
484,South Africa,gas_t_d,2020,2050,M1,year,0.0,0.13664272
485,South Africa,gas_t_d,2030,2030,M1,year,0.019295467,0.0
486,South Africa,gas_t_d,2030,2040,M1,year,0.019295467,0.0
487,South Africa,gas_t_d,2030,2050,M1,year,0.019295467,0.0
488,South Africa,gas_t_d,2030,2060,M1,year,0.019295467,0.0
489,South Africa,gas_t_d,2040,2040,M1,year,0.6829707,0.0
490,South Africa,gas_t_d,2040,2050,M1,year,0.6829707,0.0
491,South Africa,gas_t_d,2040,2060,M1,year,0.6829707,0.0
492,South Africa,gas_t_d,2040,2070,M1,year,0.6829707,0.0
493,South Africa,gas_t_d,2050,2050,M1,year,2.9476385,0.0
494,South Africa,gas_t_d,2050,2060,M1,year,2.9476385,0.0
495,South Africa,gas_t_d,2050,2070,M1,year,2.9476385,0.0
496,South Africa,gas_t_d,2060,2060,M1,year,2.6462035,0.0
497,South Africa,gas_t_d,2060,2070,M1,year,2.6462035,0.0
498,South Africa,gas_t_d,2070,2070,M1,year,4.426921,0.0
499,South Africa,gas_fs,1995,1995,M1,year,0.0,0.0
500,South Africa,gas_fs,2000,2000,M1,year,0.0,0.0
501,South Africa,gas_fs,2005,2005,M1,year,0.0,0.0
502,South Africa,gas_fs,2010,2010,M1,year,0.0,0.0
503,South Africa,gas_fs,2020,2020,M1,year,0.0,156.68254
504,South Africa,gas_fs,2030,2030,M1,year,0.0,0.0
505,South Africa,gas_fs,2040,2040,M1,year,0.0,9.327946
506,South Africa,gas_fs,2050,2050,M1,year,0.0,4.3576384
507,South Africa,gas_fs,2060,2060,M1,year,0.0,5.8743677
508,South Africa,gas_fs,2070,2070,M1,year,0.0,0.0
509,South Africa,gas_i,1990,1990,M1,year,0.0,0.0
510,South Africa,gas_i,1990,1995,M1,year,0.0,0.0
511,South Africa,gas_i,1990,2000,M1,year,0.0,0.0
512,South Africa,gas_i,1990,2005,M1,year,0.0,0.0
513,South Africa,gas_i,1990,2010,M1,year,0.0,0.0
514,South Africa,gas_i,1995,1995,M1,year,0.0,0.0
515,South Africa,gas_i,1995,2000,M1,year,0.0,0.0
516,South Africa,gas_i,1995,2005,M1,year,0.0,0.0
517,South Africa,gas_i,1995,2010,M1,year,0.0,0.0
518,South Africa,gas_i,1995,2020,M1,year,0.0,0.0
519,South Africa,gas_i,2000,2000,M1,year,0.0,0.0
520,South Africa,gas_i,2000,2005,M1,year,0.0,0.0
521,South Africa,gas_i,2000,2010,M1,year,0.0,0.0
522,South Africa,gas_i,2000,2020,M1,year,0.0,0.0
523,South Africa,gas_i,2005,2005,M1,year,0.0,0.0
524,South Africa,gas_i,2005,2010,M1,year,0.0,0.0
525,South Africa,gas_i,2005,2020,M1,year,0.0,0.0
526,South Africa,gas_i,2005,2030,M1,year,0.0,0.0
527,South Africa,gas_i,2010,2010,M1,year,0.0,0.0
528,South Africa,gas_i,2010,2020,M1,year,0.0,0.0
529,South Africa,gas_i,2010,2030,M1,year,0.0,0.0
530,South Africa,gas_i,2020,2020,M1,year,1.029455,0.0
531,South Africa,gas_i,2020,2030,M1,year,0.0,0.0
532,South Africa,gas_i,2020,2040,M1,year,0.0,2.1691675
533,South Africa,gas_i,2030,2030,M1,year,0.6163727,0.0
534,South Africa,gas_i,2030,2040,M1,year,0.0,0.0
535,South Africa,gas_i,2030,2050,M1,year,0.0,1.3316807
536,South Africa,gas_i,2040,2040,M1,year,0.3690451,0.0
537,South Africa,gas_i,2040,2050,M1,year,0.0,0.0
538,South Africa,gas_i,2040,2060,M1,year,0.0,0.0
539,South Africa,gas_i,2050,2050,M1,year,0.22096093,0.0
540,South Africa,gas_i,2050,2060,M1,year,0.0,0.0
541,South Africa,gas_i,2050,2070,M1,year,0.0,0.0
542,South Africa,gas_i,2060,2060,M1,year,0.13229747,0.0
543,South Africa,gas_i,2060,2070,M1,year,0.0,0.0
544,South Africa,gas_i,2070,2070,M1,year,0.079211384,0.0
545,South Africa,gas_rc,1990,1990,M1,year,0.0,0.0
546,South Africa,gas_rc,1995,1995,M1,year,0.0,0.0
547,South Africa,gas_rc,2000,2000,M1,year,0.0,0.0
548,South Africa,gas_rc,2005,2005,M1,year,0.0,0.0
549,South Africa,gas_rc,2010,2010,M1,year,0.0,0.0
550,South Africa,gas_rc,2020,2020,M1,year,0.00013135147,0.0
551,South Africa,gas_rc,2030,2030,M1,year,4.5799425e-05,0.0
552,South Africa,gas_rc,2040,2040,M1,year,1.5969272e-05,0.0
553,South Africa,gas_rc,2050,2050,M1,year,5.5681403e-06,0.0
554,South Africa,gas_rc,2060,2060,M1,year,1.9414904e-06,0.0
555,South Africa,gas_rc,2070,2070,M1,year,0.0,5.7148194
556,South Africa,gas_trp,1995,1995,M1,year,0.0,0.0
557,South Africa,gas_trp,2000,2000,M1,year,0.0,0.0
558,South Africa,gas_trp,2005,2005,M1,year,0.0,0.0
559,South Africa,gas_trp,2010,2010,M1,year,0.0,0.0
560,South Africa,gas_trp,2020,2020,M1,year,0.011974738,0.0
561,South Africa,gas_trp,2030,2030,M1,year,0.64840025,0.0
562,South Africa,gas_trp,2040,2040,M1,year,1.6850703,0.0
563,South Africa,gas_trp,2050,2050,M1,year,3.3736966,0.0
564,South Africa,gas_trp,2060,2060,M1,year,6.124291,0.0
565,South Africa,gas_trp,2070,2070,M1,year,10.604719,0.0
566,South Africa,oil_bal,1990,1990,M1,year,0.0,0.0
567,South Africa,oil_bal,1995,1995,M1,year,0.0,0.0
568,South Africa,oil_bal,2000,2000,M1,year,0.0,0.0
569,South Africa,oil_bal,2005,2005,M1,year,0.0,0.0
570,South Africa,oil_bal,2010,2010,M1,year,0.0,0.0
571,South Africa,oil_bal,2020,2020,M1,year,0.0,0.0
572,South Africa,oil_bal,2030,2030,M1,year,0.0,0.0
573,South Africa,oil_bal,2040,2040,M1,year,0.0,0.0
574,South Africa,oil_bal,2050,2050,M1,year,0.3,0.0
575,South Africa,oil_bal,2060,2060,M1,year,0.0,0.0
576,South Africa,oil_bal,2070,2070,M1,year,0.0,0.8479687
577,South Africa,foil_ppl,1965,1990,M1,year,0.0,0.0
578,South Africa,foil_ppl,1970,1990,M1,year,0.0,0.0
579,South Africa,foil_ppl,1970,1995,M1,year,0.0,0.0
580,South Africa,foil_ppl,1975,1990,M1,year,0.0,0.0
581,South Africa,foil_ppl,1975,1995,M1,year,0.0,0.0
582,South Africa,foil_ppl,1975,2000,M1,year,0.0,0.0
583,South Africa,foil_ppl,1980,1990,M1,year,0.0,0.0
584,South Africa,foil_ppl,1980,1995,M1,year,0.0,0.0
585,South Africa,foil_ppl,1980,2000,M1,year,0.0,0.0
586,South Africa,foil_ppl,1980,2005,M1,year,0.0,0.0
587,South Africa,foil_ppl,1985,1990,M1,year,0.0,0.0
588,South Africa,foil_ppl,1985,1995,M1,year,0.0,0.0
589,South Africa,foil_ppl,1985,2000,M1,year,0.0,0.0
590,South Africa,foil_ppl,1985,2005,M1,year,0.0,0.0
591,South Africa,foil_ppl,1985,2010,M1,year,0.0,0.0
592,South Africa,foil_ppl,1990,1990,M1,year,0.0,0.0
593,South Africa,foil_ppl,1990,1995,M1,year,0.0,0.0
594,South Africa,foil_ppl,1990,2000,M1,year,0.0,0.0
595,South Africa,foil_ppl,1990,2005,M1,year,0.0,0.0
596,South Africa,foil_ppl,1990,2010,M1,year,0.0,0.0
597,South Africa,foil_ppl,1990,2020,M1,year,0.0,65.06465
598,South Africa,foil_ppl,1995,1995,M1,year,0.0,0.0
599,South Africa,foil_ppl,1995,2000,M1,year,0.0,0.0
600,South Africa,foil_ppl,1995,2005,M1,year,0.0,0.0
601,South Africa,foil_ppl,1995,2010,M1,year,0.0,0.0
602,South Africa,foil_ppl,1995,2020,M1,year,0.0,-3.1974423e-14
603,South Africa,foil_ppl,2000,2000,M1,year,0.0,0.0
604,South Africa,foil_ppl,2000,2005,M1,year,0.0,0.0
605,South Africa,foil_ppl,2000,2010,M1,year,0.0,0.0
606,South Africa,foil_ppl,2000,2020,M1,year,2.7e-05,0.0
607,South Africa,foil_ppl,2000,2030,M1,year,0.000135,0.0
608,South Africa,foil_ppl,2005,2005,M1,year,0.0,0.0
609,South Africa,foil_ppl,2005,2010,M1,year,0.0,0.0
610,South Africa,foil_ppl,2005,2020,M1,year,0.022379316,0.0
611,South Africa,foil_ppl,2005,2030,M1,year,0.022379316,0.0
612,South Africa,foil_ppl,2010,2010,M1,year,0.0,0.0
613,South Africa,foil_ppl,2010,2020,M1,year,0.07614,0.0
614,South Africa,foil_ppl,2010,2030,M1,year,0.0023961863,0.0
615,South Africa,foil_ppl,2010,2040,M1,year,0.011980931,0.0
616,South Africa,foil_ppl,2020,2020,M1,year,0.01635094,0.0
617,South Africa,foil_ppl,2020,2030,M1,year,0.009450474,0.0
618,South Africa,foil_ppl,2020,2040,M1,year,0.0,60.271984
619,South Africa,foil_ppl,2030,2030,M1,year,0.00570122,0.0
620,South Africa,foil_ppl,2030,2040,M1,year,0.0,43.29179
621,South Africa,foil_ppl,2030,2050,M1,year,0.0,0.0
622,South Africa,foil_ppl,2040,2040,M1,year,0.0019878927,0.0
623,South Africa,foil_ppl,2040,2050,M1,year,0.0019878927,0.0
624,South Africa,foil_ppl,2040,2060,M1,year,0.00076346623,0.0
625,South Africa,foil_ppl,2050,2050,M1,year,0.002882735,0.0
626,South Africa,foil_ppl,2050,2060,M1,year,0.00069313525,0.0
627,South Africa,foil_ppl,2050,2070,M1,year,0.00050788553,0.0
628,South Africa,foil_ppl,2060,2060,M1,year,0.00024168132,0.0
629,South Africa,foil_ppl,2060,2070,M1,year,0.0,3.5527137e-15
630,South Africa,foil_ppl,2070,2070,M1,year,8.4269064e-05,0.0
631,South Africa,foil_t_d,1990,1990,M1,year,0.0,0.0
632,South Africa,foil_t_d,1995,1995,M1,year,0.0,0.0
633,South Africa,foil_t_d,2000,2000,M1,year,0.0,0.0
634,South Africa,foil_t_d,2005,2005,M1,year,0.0,0.0
635,South Africa,foil_t_d,2010,2010,M1,year,0.0,0.0
636,South Africa,foil_t_d,2020,2020,M1,year,29.063896,0.0
637,South Africa,foil_t_d,2030,2030,M1,year,32.805527,0.0
638,South Africa,foil_t_d,2040,2040,M1,year,37.15556,0.0
639,South Africa,foil_t_d,2050,2050,M1,year,39.56992,0.0
640,South Africa,foil_t_d,2060,2060,M1,year,38.036476,0.0
641,South Africa,foil_t_d,2070,2070,M1,year,29.739506,0.0
642,South Africa,foil_i,1990,1990,M1,year,0.0,0.0
643,South Africa,foil_i,1990,1995,M1,year,0.0,0.0
644,South Africa,foil_i,1990,2000,M1,year,0.0,0.0
645,South Africa,foil_i,1990,2005,M1,year,0.0,0.0
646,South Africa,foil_i,1990,2010,M1,year,0.0,0.0
647,South Africa,foil_i,1995,1995,M1,year,0.0,0.0
648,South Africa,foil_i,1995,2000,M1,year,0.0,0.0
649,South Africa,foil_i,1995,2005,M1,year,0.0,0.0
650,South Africa,foil_i,1995,2010,M1,year,0.0,0.0
651,South Africa,foil_i,1995,2020,M1,year,0.0,14.96971
652,South Africa,foil_i,2000,2000,M1,year,0.0,0.0
653,South Africa,foil_i,2000,2005,M1,year,0.0,0.0
654,South Africa,foil_i,2000,2010,M1,year,0.0,0.0
655,South Africa,foil_i,2000,2020,M1,year,0.0,0.0
656,South Africa,foil_i,2005,2005,M1,year,0.0,0.0
657,South Africa,foil_i,2005,2010,M1,year,0.0,0.0
658,South Africa,foil_i,2005,2020,M1,year,0.0,0.0
659,South Africa,foil_i,2005,2030,M1,year,0.0,0.0
660,South Africa,foil_i,2010,2010,M1,year,0.0,0.0
661,South Africa,foil_i,2010,2020,M1,year,0.0,0.0
662,South Africa,foil_i,2010,2030,M1,year,0.0,0.0
663,South Africa,foil_i,2020,2020,M1,year,1.3705583,0.0
664,South Africa,foil_i,2020,2030,M1,year,0.0,0.0
665,South Africa,foil_i,2020,2040,M1,year,0.0,3.5495467
666,South Africa,foil_i,2030,2030,M1,year,0.82060385,0.0
667,South Africa,foil_i,2030,2040,M1,year,0.0,0.0
668,South Africa,foil_i,2030,2050,M1,year,0.0,2.1791139
669,South Africa,foil_i,2040,2040,M1,year,0.49132583,0.0
670,South Africa,foil_i,2040,2050,M1,year,0.0,-1.7763568e-15
671,South Africa,foil_i,2040,2060,M1,year,0.0,0.0
672,South Africa,foil_i,2050,2050,M1,year,0.2941749,0.0
673,South Africa,foil_i,2050,2060,M1,year,0.0,0.0
674,South Africa,foil_i,2050,2070,M1,year,0.0,-1.7763568e-15
675,South Africa,foil_i,2060,2060,M1,year,0.1761334,0.0
676,South Africa,foil_i,2060,2070,M1,year,0.0,0.0
677,South Africa,foil_i,2070,2070,M1,year,0.10545757,0.0
678,South Africa,foil_rc,1990,1990,M1,year,0.0,0.0
679,South Africa,foil_rc,1995,1995,M1,year,0.0,0.0
680,South Africa,foil_rc,2000,2000,M1,year,0.0,0.0
681,South Africa,foil_rc,2005,2005,M1,year,0.0,0.0
682,South Africa,foil_rc,2010,2010,M1,year,0.0,0.0
683,South Africa,foil_rc,2020,2020,M1,year,0.9568599,0.0
684,South Africa,foil_rc,2030,2030,M1,year,0.3336364,0.0
685,South Africa,foil_rc,2040,2040,M1,year,0.11633182,0.0
686,South Africa,foil_rc,2050,2050,M1,year,0.0405624,0.0
687,South Africa,foil_rc,2060,2060,M1,year,0.014143233,0.0
688,South Africa,foil_rc,2070,2070,M1,year,0.0049314406,0.0
689,South Africa,foil_trp,1990,1990,M1,year,0.0,0.0
690,South Africa,foil_trp,1995,1995,M1,year,0.0,0.0
691,South Africa,foil_trp,2000,2000,M1,year,0.0,0.0
692,South Africa,foil_trp,2005,2005,M1,year,0.0,0.0
693,South Africa,foil_trp,2010,2010,M1,year,0.0,0.0
694,South Africa,foil_trp,2020,2020,M1,year,24.974686,0.0
695,South Africa,foil_trp,2030,2030,M1,year,30.974134,0.0
696,South Africa,foil_trp,2040,2040,M1,year,36.269665,0.0
697,South Africa,foil_trp,2050,2050,M1,year,39.115284,0.0
698,South Africa,foil_trp,2060,2060,M1,year,37.768456,0.0
699,South Africa,foil_trp,2070,2070,M1,year,29.592575,0.0
700,South Africa,loil_ppl,1990,1990,M1,year,0.0,0.0
701,South Africa,loil_ppl,1990,1995,M1,year,0.0,0.0
702,South Africa,loil_ppl,1990,2000,M1,year,0.0,0.0
703,South Africa,loil_ppl,1990,2005,M1,year,0.0,0.0
704,South Africa,loil_ppl,1990,2010,M1,year,0.0,0.0
705,South Africa,loil_ppl,1990,2020,M1,year,0.0,2.508957
706,South Africa,loil_ppl,1995,1995,M1,year,0.0,0.0
707,South Africa,loil_ppl,1995,2000,M1,year,0.0,0.0
708,South Africa,loil_ppl,1995,2005,M1,year,0.0,0.0
709,South Africa,loil_ppl,1995,2010,M1,year,0.0,0.0
710,South Africa,loil_ppl,1995,2020,M1,year,0.0,0.0
711,South Africa,loil_ppl,2000,2000,M1,year,0.0,0.0
712,South Africa,loil_ppl,2000,2005,M1,year,0.0,0.0
713,South Africa,loil_ppl,2000,2010,M1,year,0.0,0.0
714,South Africa,loil_ppl,2000,2020,M1,year,0.0,0.0
715,South Africa,loil_ppl,2000,2030,M1,year,0.0,0.0
716,South Africa,loil_ppl,2005,2005,M1,year,0.0,0.0
717,South Africa,loil_ppl,2005,2010,M1,year,0.0,0.0
718,South Africa,loil_ppl,2005,2020,M1,year,0.2925,0.0
719,South Africa,loil_ppl,2005,2030,M1,year,0.15918031,0.0
720,South Africa,loil_ppl,2010,2010,M1,year,0.0,0.0
721,South Africa,loil_ppl,2010,2020,M1,year,0.195,0.0
722,South Africa,loil_ppl,2010,2030,M1,year,0.03,0.0
723,South Africa,loil_ppl,2010,2040,M1,year,0.0732577,0.0
724,South Africa,loil_ppl,2020,2020,M1,year,0.13598458,0.0
725,South Africa,loil_ppl,2020,2030,M1,year,0.020920705,0.0
726,South Africa,loil_ppl,2020,2040,M1,year,0.0,45.26645
727,South Africa,loil_ppl,2030,2030,M1,year,0.007294599,0.0
728,South Africa,loil_ppl,2030,2040,M1,year,0.0,2.262076
729,South Africa,loil_ppl,2030,2050,M1,year,0.0,0.0
730,South Africa,loil_ppl,2040,2040,M1,year,0.0025434694,0.0
731,South Africa,loil_ppl,2040,2050,M1,year,0.01653255,0.0
732,South Africa,loil_ppl,2040,2060,M1,year,0.004241823,0.0
733,South Africa,loil_ppl,2050,2050,M1,year,0.009897682,0.0
734,South Africa,loil_ppl,2050,2060,M1,year,0.0015227203,0.0
735,South Africa,loil_ppl,2050,2070,M1,year,0.0015227203,0.0
736,South Africa,loil_ppl,2060,2060,M1,year,0.0034511082,0.0
737,South Africa,loil_ppl,2060,2070,M1,year,0.0015054514,0.0
738,South Africa,loil_ppl,2070,2070,M1,year,0.00018512724,0.0
739,South Africa,loil_t_d,1990,1990,M1,year,0.0,0.0
740,South Africa,loil_t_d,1995,1995,M1,year,0.0,0.0
741,South Africa,loil_t_d,2000,2000,M1,year,0.0,0.0
742,South Africa,loil_t_d,2005,2005,M1,year,0.0,0.0
743,South Africa,loil_t_d,2010,2010,M1,year,0.0,0.0
744,South Africa,loil_t_d,2020,2020,M1,year,5.7834053,0.0
745,South Africa,loil_t_d,2030,2030,M1,year,7.66853,0.0
746,South Africa,loil_t_d,2040,2040,M1,year,8.424384,0.0
747,South Africa,loil_t_d,2050,2050,M1,year,11.050313,0.0
748,South Africa,loil_t_d,2060,2060,M1,year,15.582608,0.0
749,South Africa,loil_t_d,2070,2070,M1,year,22.957539,0.0
750,South Africa,loil_fs,1990,1990,M1,year,0.0,0.0
751,South Africa,loil_fs,1995,1995,M1,year,0.0,0.0
752,South Africa,loil_fs,2000,2000,M1,year,0.0,0.0
753,South Africa,loil_fs,2005,2005,M1,year,0.0,0.0
754,South Africa,loil_fs,2010,2010,M1,year,0.0,0.0
755,South Africa,loil_fs,2020,2020,M1,year,3.9784958,0.0
756,South Africa,loil_fs,2030,2030,M1,year,4.6051054,0.0
757,South Africa,loil_fs,2040,2040,M1,year,4.523378,0.0
758,South Africa,loil_fs,2050,2050,M1,year,4.752132,0.0
759,South Africa,loil_fs,2060,2060,M1,year,4.980886,0.0
760,South Africa,loil_fs,2070,2070,M1,year,5.2096386,0.0
761,South Africa,loil_i,1990,1990,M1,year,0.0,0.0
762,South Africa,loil_i,1990,1995,M1,year,0.0,0.0
763,South Africa,loil_i,1990,2000,M1,year,0.0,0.0
764,South Africa,loil_i,1990,2005,M1,year,0.0,0.0
765,South Africa,loil_i,1990,2010,M1,year,0.0,0.0
766,South Africa,loil_i,1995,1995,M1,year,0.0,0.0
767,South Africa,loil_i,1995,2000,M1,year,0.0,0.0
768,South Africa,loil_i,1995,2005,M1,year,0.0,0.0
769,South Africa,loil_i,1995,2010,M1,year,0.0,0.0
770,South Africa,loil_i,1995,2020,M1,year,0.0,0.0
771,South Africa,loil_i,2000,2000,M1,year,0.0,0.0
772,South Africa,loil_i,2000,2005,M1,year,0.0,0.0
773,South Africa,loil_i,2000,2010,M1,year,0.0,0.0
774,South Africa,loil_i,2000,2020,M1,year,0.0,0.0
775,South Africa,loil_i,2005,2005,M1,year,0.0,0.0
776,South Africa,loil_i,2005,2010,M1,year,0.0,0.0
777,South Africa,loil_i,2005,2020,M1,year,0.0,0.0
778,South Africa,loil_i,2005,2030,M1,year,0.0,12.534276
779,South Africa,loil_i,2010,2010,M1,year,0.0,0.0
780,South Africa,loil_i,2010,2020,M1,year,0.0,0.0
781,South Africa,loil_i,2010,2030,M1,year,0.0,0.0
782,South Africa,loil_i,2020,2020,M1,year,0.5762183,0.0
783,South Africa,loil_i,2020,2030,M1,year,0.0,0.0
784,South Africa,loil_i,2020,2040,M1,year,0.0,1.8847784
785,South Africa,loil_i,2030,2030,M1,year,0.3450032,0.0
786,South Africa,loil_i,2030,2040,M1,year,0.0,0.0
787,South Africa,loil_i,2030,2050,M1,year,0.0,0.31843507
788,South Africa,loil_i,2040,2040,M1,year,0.20656614,0.0
789,South Africa,loil_i,2040,2050,M1,year,0.0,0.0
790,South Africa,loil_i,2040,2060,M1,year,0.0,0.0
791,South Africa,loil_i,2050,2050,M1,year,0.12367878,0.0
792,South Africa,loil_i,2050,2060,M1,year,0.0,0.0
793,South Africa,loil_i,2050,2070,M1,year,0.0,0.0
794,South Africa,loil_i,2060,2060,M1,year,0.07405105,0.0
795,South Africa,loil_i,2060,2070,M1,year,0.0,0.0
796,South Africa,loil_i,2070,2070,M1,year,0.0443371,0.0
797,South Africa,loil_rc,1990,1990,M1,year,0.0,0.0
798,South Africa,loil_rc,1995,1995,M1,year,0.0,0.0
799,South Africa,loil_rc,2000,2000,M1,year,0.0,0.0
800,South Africa,loil_rc,2005,2005,M1,year,0.0,0.0
801,South Africa,loil_rc,2010,2010,M1,year,0.0,0.0
802,South Africa,loil_rc,2020,2020,M1,year,0.14376035,0.0
803,South Africa,loil_rc,2030,2030,M1,year,0.53711826,0.0
804,South Africa,loil_rc,2040,2040,M1,year,0.18728155,0.0
805,South Africa,loil_rc,2050,2050,M1,year,0.06530104,0.0
806,South Africa,loil_rc,2060,2060,M1,year,0.022769064,0.0
807,South Africa,loil_rc,2070,2070,M1,year,0.007939082,0.0
808,South Africa,loil_trp,1990,1990,M1,year,0.0,0.0
809,South Africa,loil_trp,1995,1995,M1,year,0.0,0.0
810,South Africa,loil_trp,2000,2000,M1,year,0.0,0.0
811,South Africa,loil_trp,2005,2005,M1,year,0.0,0.0
812,South Africa,loil_trp,2010,2010,M1,year,0.0,0.0
813,South Africa,loil_trp,2020,2020,M1,year,0.6288946,0.0
814,South Africa,loil_trp,2030,2030,M1,year,1.6532978,0.0
815,South Africa,loil_trp,2040,2040,M1,year,3.3219426,0.0
816,South Africa,loil_trp,2050,2050,M1,year,6.039989,0.0
817,South Africa,loil_trp,2060,2060,M1,year,10.467401,0.0
818,South Africa,loil_trp,2070,2070,M1,year,17.679186,0.0
819,South Africa,elec_t_d,1990,1990,M1,year,0.0,0.0
820,South Africa,elec_t_d,1990,1995,M1,year,0.0,0.0
821,South Africa,elec_t_d,1990,2000,M1,year,0.0,0.0
822,South Africa,elec_t_d,1990,2005,M1,year,0.0,0.0
823,South Africa,elec_t_d,1990,2010,M1,year,0.0,0.0
824,South Africa,elec_t_d,1990,2020,M1,year,0.0,0.0
825,South Africa,elec_t_d,1990,2030,M1,year,0.0,0.0
826,South Africa,elec_t_d,1990,2040,M1,year,0.0,0.0
827,South Africa,elec_t_d,1990,2050,M1,year,0.0,0.0
828,South Africa,elec_t_d,1995,1995,M1,year,0.0,0.0
829,South Africa,elec_t_d,1995,2000,M1,year,0.0,0.0
830,South Africa,elec_t_d,1995,2005,M1,year,0.0,0.0
831,South Africa,elec_t_d,1995,2010,M1,year,0.0,0.0
832,South Africa,elec_t_d,1995,2020,M1,year,0.0,0.0
833,South Africa,elec_t_d,1995,2030,M1,year,0.0,0.0
834,South Africa,elec_t_d,1995,2040,M1,year,0.0,0.0
835,South Africa,elec_t_d,1995,2050,M1,year,0.0,0.0
836,South Africa,elec_t_d,2000,2000,M1,year,0.0,0.0
837,South Africa,elec_t_d,2000,2005,M1,year,0.0,0.0
838,South Africa,elec_t_d,2000,2010,M1,year,0.0,0.0
839,South Africa,elec_t_d,2000,2020,M1,year,0.0,0.0
840,South Africa,elec_t_d,2000,2030,M1,year,0.0,0.0
