,node_loc,technology,year_vtg,lvl,mrg
582,Norway,gas_exp,2045,0.0,0.9976927
583,Norway,gas_exp,2050,0.0,0.60603493
584,Norway,gas_exp,2055,0.0,0.36651337
585,Norway,gas_exp,2060,20.063902,0.0
586,Norway,gas_exp,2065,2192.045,0.0
587,Norway,gas_exp,2070,71695.44,0.0
588,Norway,loil_exp,2010,0.0,0.0
589,Norway,loil_exp,2015,0.0,0.0
590,Norway,loil_exp,2020,0.0,0.0
591,Norway,loil_exp,2025,0.0,8.861034
592,Norway,loil_exp,2030,0.0,5.572181
593,Norway,loil_exp,2035,0.0,3.4630916
594,Norway,loil_exp,2040,0.0,0.0
595,Norway,loil_exp,2045,0.0,0.0
596,Norway,loil_exp,2050,0.0,0.0
597,Norway,loil_exp,2055,0.0,0.0
598,Norway,loil_exp,2060,35.130074,0.0
599,Norway,loil_exp,2065,2674.1624,0.0
600,Norway,loil_exp,2070,87123.195,0.0
601,Norway,solar_pv_ppl,2010,0.0,0.0
602,Norway,solar_pv_ppl,2015,0.0,0.0
603,Norway,solar_pv_ppl,2020,0.0991,0.0
604,Norway,solar_pv_ppl,2025,0.0,0.0
605,Norway,solar_pv_ppl,2030,0.0,0.0
606,Norway,solar_pv_ppl,2035,0.0,0.0
607,Norway,solar_pv_ppl,2040,0.0,0.0
608,Norway,solar_pv_ppl,2045,0.0,0.0
609,Norway,solar_pv_ppl,2050,0.0,0.0
610,Norway,solar_pv_ppl,2055,17.173523,0.0
611,Norway,solar_pv_ppl,2060,2.8264766,0.0
612,Norway,solar_pv_ppl,2065,0.0,0.0
613,Norway,solar_pv_ppl,2070,0.0,0.0
614,Norway,hydro_ppl,1955,0.0,0.0
615,Norway,hydro_ppl,1960,0.0,0.0
616,Norway,hydro_ppl,1965,0.0,0.0
617,Norway,hydro_ppl,1970,0.0,0.0
618,Norway,hydro_ppl,1975,0.0,0.0
619,Norway,hydro_ppl,1980,0.0,0.0
620,Norway,hydro_ppl,1985,0.0,0.0
621,Norway,hydro_ppl,1990,0.0,0.0
622,Norway,hydro_ppl,1995,0.0,0.0
623,Norway,hydro_ppl,2000,0.0,0.0
624,Norway,hydro_ppl,2005,0.0,0.0
625,Norway,hydro_ppl,2010,0.0,0.0
626,Norway,hydro_ppl,2015,0.0,0.0
627,Norway,hydro_ppl,2020,0.0,0.0
628,Norway,hydro_ppl,2025,0.0,0.0
629,Norway,hydro_ppl,2030,0.0,0.0
630,Norway,hydro_ppl,2035,0.0,0.0
631,Norway,hydro_ppl,2040,0.0,0.0
632,Norway,hydro_ppl,2045,1.3228863,0.0
633,Norway,hydro_ppl,2050,3.425189,0.0
634,Norway,hydro_ppl,2055,0.0,0.0
635,Norway,hydro_ppl,2060,1.6021789e-06,0.0
636,Norway,hydro_ppl,2065,0.0,0.0
637,Norway,hydro_ppl,2070,0.85442,0.0
638,Norway,solar_th_ppl,2010,0.0,0.0
639,Norway,solar_th_ppl,2015,0.0,0.0
640,Norway,solar_th_ppl,2020,0.0,0.0
641,Norway,solar_th_ppl,2025,0.0,0.0
642,Norway,solar_th_ppl,2030,0.0,0.0
643,Norway,solar_th_ppl,2035,0.9990047,0.0
644,Norway,solar_th_ppl,2040,2.328939,0.0
645,Norway,solar_th_ppl,2045,0.05788196,0.0
646,Norway,solar_th_ppl,2050,0.0,0.0
647,Norway,solar_th_ppl,2055,16.614174,0.0
648,Norway,solar_th_ppl,2060,0.0,0.0
649,Norway,solar_th_ppl,2065,20.0,0.0
650,Norway,solar_th_ppl,2070,0.0,0.0
651,Norway,shale_extr,2020,0.0,0.0
652,Norway,shale_extr,2025,0.0,0.0
653,Norway,shale_extr,2030,0.0,0.0
654,Norway,shale_extr,2035,0.0,0.0
655,Norway,shale_extr,2040,0.0,0.0
656,Norway,shale_extr,2045,0.0,0.0
657,Norway,shale_extr,2050,0.0,0.0
658,Norway,shale_extr,2055,0.0,0.0
659,Norway,shale_extr,2060,0.0,0.0
660,Norway,shale_extr,2065,0.0,0.0
661,Norway,shale_extr,2070,1550.0,0.0
662,Norway,bio_hpl,2010,0.0,0.0
663,Norway,bio_hpl,2015,0.0,0.0
664,Norway,bio_hpl,2020,0.0,0.0
665,Norway,bio_hpl,2025,0.0,0.0
666,Norway,bio_hpl,2030,0.0,0.0
667,Norway,bio_hpl,2035,0.0,0.0
668,Norway,bio_hpl,2040,0.0,0.0
669,Norway,bio_hpl,2045,0.0,0.0
670,Norway,bio_hpl,2050,0.0,0.0
671,Norway,bio_hpl,2055,0.0,0.0
672,Norway,bio_hpl,2060,0.0,0.0
673,Norway,bio_hpl,2065,0.0,0.0
674,Norway,bio_hpl,2070,0.0,1.4508655
675,Norway,wind_ppf,2010,0.0,0.0
676,Norway,wind_ppf,2015,0.0,0.0
677,Norway,wind_ppf,2020,0.016,0.0
678,Norway,wind_ppf,2025,0.0,0.0
679,Norway,wind_ppf,2030,0.0,0.0
680,Norway,wind_ppf,2035,0.0,0.0
681,Norway,wind_ppf,2040,0.0,0.0
682,Norway,wind_ppf,2045,0.0,0.0
683,Norway,wind_ppf,2050,0.0,0.0
684,Norway,wind_ppf,2055,0.0,0.0
685,Norway,wind_ppf,2060,0.0,0.0
686,Norway,wind_ppf,2065,0.0,0.0
687,Norway,wind_ppf,2070,0.0,0.0
