,node_loc,technology,year_vtg,year_act,mode,time,lvl,mrg
977,South Africa,syn_liq,2050,2050,M1,year,5.317525,0.0
978,South Africa,syn_liq,2050,2060,M1,year,5.317525,0.0
979,South Africa,syn_liq,2050,2070,M1,year,2.6587625,0.0
980,South Africa,syn_liq,2060,2060,M1,year,7.2128396,0.0
981,South Africa,syn_liq,2060,2070,M1,year,7.2128396,0.0
982,South Africa,syn_liq,2070,2070,M1,year,10.726524,0.0
983,South Africa,syn_liq_ccs,2020,2020,M1,year,0.0,0.0
984,South Africa,syn_liq_ccs,2020,2030,M1,year,0.0,4.238466
985,South Africa,syn_liq_ccs,2020,2040,M1,year,0.0,0.0
986,South Africa,syn_liq_ccs,2030,2030,M1,year,0.0,29.630716
987,South Africa,syn_liq_ccs,2030,2040,M1,year,0.0,0.0
988,South Africa,syn_liq_ccs,2030,2050,M1,year,0.0,0.0
989,South Africa,syn_liq_ccs,2040,2040,M1,year,0.0,0.0
990,South Africa,syn_liq_ccs,2040,2050,M1,year,0.0,0.0
991,South Africa,syn_liq_ccs,2040,2060,M1,year,0.0,0.0
992,South Africa,syn_liq_ccs,2050,2050,M1,year,0.0,0.0
993,South Africa,syn_liq_ccs,2050,2060,M1,year,0.0,0.0
994,South Africa,syn_liq_ccs,2050,2070,M1,year,0.0,0.0
995,South Africa,syn_liq_ccs,2060,2060,M1,year,0.0,0.0
996,South Africa,syn_liq_ccs,2060,2070,M1,year,0.0,0.0
997,South Africa,syn_liq_ccs,2070,2070,M1,year,0.0,0.0
998,South Africa,gas_bio,2010,2010,M1,year,0.0,0.0
999,South Africa,gas_bio,2010,2020,M1,year,0.0,0.0
1000,South Africa,gas_bio,2010,2030,M1,year,0.0,0.0
1001,South Africa,gas_bio,2020,2020,M1,year,0.0,24.120165
1002,South Africa,gas_bio,2020,2030,M1,year,0.0,0.0
1003,South Africa,gas_bio,2020,2040,M1,year,0.0,5.928236
1004,South Africa,gas_bio,2030,2030,M1,year,0.0,0.0
1005,South Africa,gas_bio,2030,2040,M1,year,0.0,0.0
1006,South Africa,gas_bio,2030,2050,M1,year,0.0,3.6394224
1007,South Africa,gas_bio,2040,2040,M1,year,0.0,0.0
1008,South Africa,gas_bio,2040,2050,M1,year,0.0,-2.220446e-16
1009,South Africa,gas_bio,2040,2060,M1,year,0.0,2.2342896
1010,South Africa,gas_bio,2050,2050,M1,year,0.0,0.0
1011,South Africa,gas_bio,2050,2060,M1,year,0.0,-1.7763568e-15
1012,South Africa,gas_bio,2050,2070,M1,year,0.0,0.0
1013,South Africa,gas_bio,2060,2060,M1,year,0.0,0.0
1014,South Africa,gas_bio,2060,2070,M1,year,0.0,0.0
1015,South Africa,gas_bio,2070,2070,M1,year,0.0,0.0
1016,South Africa,meth_ng,2020,2020,M1,year,1.2501227,0.0
1017,South Africa,meth_ng,2020,2030,M1,year,0.0,0.0
1018,South Africa,meth_ng,2020,2040,M1,year,0.0,0.0
1019,South Africa,meth_ng,2030,2030,M1,year,0.7484946,0.0
1020,South Africa,meth_ng,2030,2040,M1,year,0.0,0.0
1021,South Africa,meth_ng,2030,2050,M1,year,0.0,3.5527137e-15
1022,South Africa,meth_ng,2040,2040,M1,year,0.44815135,0.0
1023,South Africa,meth_ng,2040,2050,M1,year,0.0,0.0
1024,South Africa,meth_ng,2040,2060,M1,year,0.0,0.05367663
1025,South Africa,meth_ng,2050,2050,M1,year,0.26832476,0.0
1026,South Africa,meth_ng,2050,2060,M1,year,0.0,0.0
1027,South Africa,meth_ng,2050,2070,M1,year,0.0,0.0
1028,South Africa,meth_ng,2060,2060,M1,year,0.16065595,0.0
1029,South Africa,meth_ng,2060,2070,M1,year,0.0,0.0
1030,South Africa,meth_ng,2070,2070,M1,year,0.096190654,0.0
1031,South Africa,meth_ng_ccs,2020,2020,M1,year,0.0,102.852036
1032,South Africa,meth_ng_ccs,2020,2030,M1,year,0.0,67.56136
1033,South Africa,meth_ng_ccs,2020,2040,M1,year,0.0,39.072544
1034,South Africa,meth_ng_ccs,2030,2030,M1,year,0.0,67.56136
1035,South Africa,meth_ng_ccs,2030,2040,M1,year,0.0,36.93624
1036,South Africa,meth_ng_ccs,2030,2050,M1,year,0.0,22.825146
1037,South Africa,meth_ng_ccs,2040,2040,M1,year,0.0,36.93624
1038,South Africa,meth_ng_ccs,2040,2050,M1,year,0.0,21.426208
1039,South Africa,meth_ng_ccs,2040,2060,M1,year,0.0,17.850613
1040,South Africa,meth_ng_ccs,2050,2050,M1,year,0.0,21.426208
1041,South Africa,meth_ng_ccs,2050,2060,M1,year,0.0,16.938108
1042,South Africa,meth_ng_ccs,2050,2070,M1,year,0.0,6.0750146
1043,South Africa,meth_ng_ccs,2060,2060,M1,year,0.0,16.938108
1044,South Africa,meth_ng_ccs,2060,2070,M1,year,0.0,6.0750146
1045,South Africa,meth_ng_ccs,2070,2070,M1,year,0.0,5.54777
1046,South Africa,ref_hil,1970,1995,M1,year,0.0,0.0
1047,South Africa,ref_hil,1975,1995,M1,year,0.0,0.0
1048,South Africa,ref_hil,1975,2000,M1,year,0.0,0.0
1049,South Africa,ref_hil,1995,1995,M1,year,0.0,0.0
1050,South Africa,ref_hil,1995,2000,M1,year,0.0,0.0
1051,South Africa,ref_hil,1995,2005,M1,year,0.0,0.0
1052,South Africa,ref_hil,1995,2010,M1,year,0.0,0.0
1053,South Africa,ref_hil,1995,2020,M1,year,0.0,0.0
1054,South Africa,ref_hil,2000,2000,M1,year,0.0,0.0
1055,South Africa,ref_hil,2000,2005,M1,year,0.0,0.0
1056,South Africa,ref_hil,2000,2010,M1,year,0.0,0.0
1057,South Africa,ref_hil,2000,2020,M1,year,0.0,0.0
1058,South Africa,ref_hil,2000,2030,M1,year,0.0,0.0
1059,South Africa,ref_hil,2005,2005,M1,year,0.0,0.0
1060,South Africa,ref_hil,2005,2010,M1,year,0.0,0.0
1061,South Africa,ref_hil,2005,2020,M1,year,0.0,0.0
1062,South Africa,ref_hil,2005,2030,M1,year,0.0,0.0
1063,South Africa,ref_hil,2010,2010,M1,year,0.0,0.0
1064,South Africa,ref_hil,2010,2020,M1,year,0.0,0.0
1065,South Africa,ref_hil,2010,2030,M1,year,0.0,0.0
1066,South Africa,ref_hil,2010,2040,M1,year,0.0,0.0
1067,South Africa,ref_hil,2020,2020,M1,year,27.117296,0.0
1068,South Africa,ref_hil,2020,2030,M1,year,19.109179,0.0
1069,South Africa,ref_hil,2020,2040,M1,year,12.402007,0.0
1070,South Africa,ref_hil,2030,2030,M1,year,16.236128,0.0
1071,South Africa,ref_hil,2030,2040,M1,year,16.236128,0.0
1072,South Africa,ref_hil,2030,2050,M1,year,16.236128,0.0
1073,South Africa,ref_hil,2040,2040,M1,year,9.721169,0.0
1074,South Africa,ref_hil,2040,2050,M1,year,9.721169,0.0
1075,South Africa,ref_hil,2040,2060,M1,year,9.721169,0.0
1076,South Africa,ref_hil,2050,2050,M1,year,11.992669,0.0
1077,South Africa,ref_hil,2050,2060,M1,year,11.992669,0.0
1078,South Africa,ref_hil,2050,2070,M1,year,11.992669,0.0
1079,South Africa,ref_hil,2060,2060,M1,year,10.235129,0.0
1080,South Africa,ref_hil,2060,2070,M1,year,1.0082079,0.0
1081,South Africa,ref_hil,2070,2070,M1,year,6.12815,0.0
1082,South Africa,sp_el_I,1990,1990,M1,year,0.0,0.0
1083,South Africa,sp_el_I,1995,1995,M1,year,0.0,0.0
1084,South Africa,sp_el_I,2000,2000,M1,year,0.0,0.0
1085,South Africa,sp_el_I,2005,2005,M1,year,0.0,0.0
1086,South Africa,sp_el_I,2010,2010,M1,year,0.0,0.0
1087,South Africa,sp_el_I,2020,2020,M1,year,13.251898,0.0
1088,South Africa,sp_el_I,2030,2030,M1,year,17.079184,0.0
1089,South Africa,sp_el_I,2040,2040,M1,year,19.907507,0.0
1090,South Africa,sp_el_I,2050,2050,M1,year,21.285004,0.0
1091,South Africa,sp_el_I,2060,2060,M1,year,22.356567,0.0
1092,South Africa,sp_el_I,2070,2070,M1,year,23.087212,0.0
1093,South Africa,sp_el_RC,1990,1990,M1,year,0.0,0.0
1094,South Africa,sp_el_RC,1995,1995,M1,year,0.0,0.0
1095,South Africa,sp_el_RC,2000,2000,M1,year,0.0,0.0
1096,South Africa,sp_el_RC,2005,2005,M1,year,0.0,0.0
1097,South Africa,sp_el_RC,2010,2010,M1,year,0.0,0.0
1098,South Africa,sp_el_RC,2020,2020,M1,year,5.440186,0.0
1099,South Africa,sp_el_RC,2030,2030,M1,year,7.8005605,0.0
1100,South Africa,sp_el_RC,2040,2040,M1,year,10.645605,0.0
1101,South Africa,sp_el_RC,2050,2050,M1,year,13.560928,0.0
1102,South Africa,sp_el_RC,2060,2060,M1,year,16.098064,0.0
1103,South Africa,sp_el_RC,2070,2070,M1,year,18.207504,0.0
1104,South Africa,nuc_ppl,1985,2010,M1,year,0.0,0.0
1105,South Africa,nuc_ppl,1985,2020,M1,year,1.257226,0.0
1106,South Africa,nuc_ppl,1990,2010,M1,year,0.0,0.0
1107,South Africa,nuc_ppl,1990,2020,M1,year,0.0,0.0
1108,South Africa,nuc_ppl,1990,2030,M1,year,0.43836758,0.0
1109,South Africa,nuc_ppl,2010,2010,M1,year,0.0,0.0
1110,South Africa,nuc_ppl,2010,2020,M1,year,0.0,0.0
1111,South Africa,nuc_ppl,2010,2030,M1,year,0.0,0.0
1112,South Africa,nuc_ppl,2010,2040,M1,year,0.0,0.0
1113,South Africa,nuc_ppl,2010,2050,M1,year,0.0,0.0
1114,South Africa,nuc_ppl,2020,2020,M1,year,0.0,0.0
1115,South Africa,nuc_ppl,2020,2030,M1,year,0.0,0.0
1116,South Africa,nuc_ppl,2020,2040,M1,year,0.0,0.0
1117,South Africa,nuc_ppl,2020,2050,M1,year,0.0,0.0
1118,South Africa,nuc_ppl,2030,2030,M1,year,0.0,0.0
1119,South Africa,nuc_ppl,2030,2040,M1,year,0.0,0.0
1120,South Africa,nuc_ppl,2030,2050,M1,year,0.0,0.0
1121,South Africa,nuc_ppl,2030,2060,M1,year,0.0,0.0
1122,South Africa,nuc_ppl,2040,2040,M1,year,0.15284933,0.0
1123,South Africa,nuc_ppl,2040,2050,M1,year,0.15284933,0.0
1124,South Africa,nuc_ppl,2040,2060,M1,year,0.15284933,0.0
1125,South Africa,nuc_ppl,2040,2070,M1,year,0.15284933,0.0
1126,South Africa,nuc_ppl,2050,2050,M1,year,0.053295262,0.0
1127,South Africa,nuc_ppl,2050,2060,M1,year,0.053295262,0.0
1128,South Africa,nuc_ppl,2050,2070,M1,year,0.053295262,0.0
1129,South Africa,nuc_ppl,2060,2060,M1,year,0.018582908,0.0
1130,South Africa,nuc_ppl,2060,2070,M1,year,0.018582908,0.0
1131,South Africa,nuc_ppl,2070,2070,M1,year,0.00647946,0.0
1132,South Africa,solar_th_ppl_base,2010,2010,M1,year,0.0,0.0
1133,South Africa,solar_th_ppl_base,2010,2020,M1,year,0.0,0.0
1134,South Africa,solar_th_ppl_base,2010,2030,M1,year,0.0,0.0
1135,South Africa,solar_th_ppl_base,2010,2040,M1,year,0.0,0.0
1136,South Africa,solar_th_ppl_base,2020,2020,M1,year,0.0,0.0
1137,South Africa,solar_th_ppl_base,2020,2030,M1,year,0.0,0.0
1138,South Africa,solar_th_ppl_base,2020,2040,M1,year,0.0,0.0
1139,South Africa,solar_th_ppl_base,2030,2030,M1,year,0.0,0.0
1140,South Africa,solar_th_ppl_base,2030,2040,M1,year,0.0,0.0
1141,South Africa,solar_th_ppl_base,2030,2050,M1,year,0.0,0.0
1142,South Africa,solar_th_ppl_base,2040,2040,M1,year,0.0,0.0
1143,South Africa,solar_th_ppl_base,2040,2050,M1,year,0.0,0.0
1144,South Africa,solar_th_ppl_base,2040,2060,M1,year,0.0,0.0
1145,South Africa,solar_th_ppl_base,2050,2050,M1,year,0.0,0.0
1146,South Africa,solar_th_ppl_base,2050,2060,M1,year,0.0,0.0
1147,South Africa,solar_th_ppl_base,2050,2070,M1,year,0.0,0.0
1148,South Africa,solar_th_ppl_base,2060,2060,M1,year,0.0,0.0
1149,South Africa,solar_th_ppl_base,2060,2070,M1,year,0.0,0.0
1150,South Africa,solar_th_ppl_base,2070,2070,M1,year,0.0,0.0
1151,South Africa,coal_exp,2010,2010,M1,year,0.0,0.0
1152,South Africa,coal_exp,2020,2020,M1,year,60.351067,0.0
1153,South Africa,coal_exp,2030,2030,M1,year,49.311214,0.0
1154,South Africa,coal_exp,2040,2040,M1,year,40.290855,0.0
1155,South Africa,coal_exp,2050,2050,M1,year,32.920563,0.0
1156,South Africa,coal_exp,2060,2060,M1,year,26.898495,0.0
1157,South Africa,coal_exp,2070,2070,M1,year,21.97803,0.0
1158,South Africa,solar_i,2010,2010,M1,year,0.0,0.0
1159,South Africa,solar_i,2010,2020,M1,year,0.0,0.0
1160,South Africa,solar_i,2020,2020,M1,year,0.013355705,0.0
1161,South Africa,solar_i,2020,2030,M1,year,0.01008586,0.0
1162,South Africa,solar_i,2030,2030,M1,year,0.004588546,0.0
1163,South Africa,solar_i,2030,2040,M1,year,0.006038777,0.0
1164,South Africa,solar_i,2040,2040,M1,year,0.002747332,0.0
1165,South Africa,solar_i,2040,2050,M1,year,0.0009309349,0.0
1166,South Africa,solar_i,2050,2050,M1,year,0.004329633,0.0
1167,South Africa,solar_i,2050,2060,M1,year,0.00055738515,0.0
1168,South Africa,solar_i,2060,2060,M1,year,0.0025923112,0.0
1169,South Africa,solar_i,2060,2070,M1,year,0.00019940856,0.0
1170,South Africa,solar_i,2070,2070,M1,year,0.6338258,0.0
1171,South Africa,gas_extr,2010,2010,M1,year,0.0,0.0
1172,South Africa,gas_extr,2010,2020,M1,year,0.0,0.0
1173,South Africa,gas_extr,2020,2020,M1,year,0.00070038706,0.0
1174,South Africa,gas_extr,2030,2030,M1,year,0.028754305,0.0
1175,South Africa,gas_extr,2040,2040,M1,year,0.0002510789,0.0
1176,South Africa,gas_extr,2050,2050,M1,year,0.0001503302,0.0
1177,South Africa,gas_extr,2060,2060,M1,year,9.0008245e-05,0.0
1178,South Africa,gas_extr,2070,2070,M1,year,5.389126e-05,0.0
1179,South Africa,bio_extr,2010,2010,M1,year,0.0,0.0
1180,South Africa,bio_extr,2020,2020,M1,year,15.783404,0.0
1181,South Africa,bio_extr,2030,2030,M1,year,18.297535,0.0
1182,South Africa,bio_extr,2040,2040,M1,year,20.0,0.0
1183,South Africa,bio_extr,2050,2050,M1,year,20.0,0.0
1184,South Africa,bio_extr,2060,2060,M1,year,20.0,0.0
1185,South Africa,bio_extr,2070,2070,M1,year,20.0,0.0
1186,South Africa,gas_imp,2010,2010,M1,year,0.0,0.0
1187,South Africa,gas_imp,2020,2020,M1,year,4.2436075,0.0
1188,South Africa,gas_imp,2030,2030,M1,year,2.5408046,0.0
1189,South Africa,gas_imp,2040,2040,M1,year,1.5212736,0.0
1190,South Africa,gas_imp,2050,2050,M1,year,0.91084266,0.0
